"Earthquake phase","Event",00:00:00.050,0.05,00:00:25.000,25.0,00:00:24.950,24.95,"During"
"Environmental cue","environment",00:00:00.050,0.05,00:00:25.000,25.0,00:00:24.950,24.95,"shaking"
"P_1","woman",00:00:00.075,0.075,00:00:02.425,2.425,00:00:02.350,2.35,"sitting (id: 3903)"
"P_1","woman",00:00:02.425,2.425,00:00:04.525,4.525,00:00:02.100,2.1,"standing (id: 3903), (id: 3907)"
"P_1","woman",00:00:04.525,4.525,00:00:11.150,11.15,00:00:06.625,6.625,"carrying child outside (id: 3907), (id: 3933)"
"P_2","Man",00:00:00.050,0.05,00:00:02.775,2.775,00:00:02.725,2.725,"sitting (id: 3902)"
"P_2","Man",00:00:02.775,2.775,00:00:13.875,13.875,00:00:11.100,11.1,"carrying child outside (id: 3902), (id: 3945)"
