"Earthquake phase","Event",00:00:00.017,0.017,00:00:13.467,13.467,00:00:13.450,13.45,"During"
"Earthquake phase","Event",00:00:13.467,13.467,00:00:16.071,16.071,00:00:02.604,2.604,"Immediately after"
"Environmental cue","Environment",00:00:00.017,0.017,00:00:13.467,13.467,00:00:13.450,13.45,"Shaking"
"5_Participants","people drop cover and hold",00:00:00.033,0.033,00:00:13.667,13.667,00:00:13.634,13.634,"Drop, cover and hold (id: 10498, 10509, 10525)"
"5_Participants","people drop cover and hold",00:00:13.667,13.667,00:00:16.071,16.071,00:00:02.404,2.404,"standing (id: 10525, 10498, 10526, 10528)"
"3_Participants","people move under desk",00:00:00.017,0.017,00:00:13.400,13.4,00:00:13.383,13.383,"move under a furniture "
"3_Participants","people move under desk",00:00:13.400,13.4,00:00:16.071,16.071,00:00:02.671,2.671,"standing (id: 10530, 10525, 10528)"
"2_Participants","walking girls",00:00:00.000,0.0,00:00:16.071,16.071,00:00:16.071,16.071,"walking (id: 10441, 10421, 10508, 10421, 10508, , 10518)"
"P_1","lady sitting left side",00:00:00.033,0.033,00:00:16.071,16.071,00:00:16.038,16.038,"sitting (id: )"
"P_2","black wearing walking man",00:00:00.050,0.05,00:00:00.833,0.833,00:00:00.783,0.783,"running (id: 10316)"
"P_2","black wearing walking man",00:00:07.583,7.583,00:00:16.071,16.071,00:00:08.488,8.488,"walking (id: 10512, )"
