"Earthquake phase","Event",00:00:00.014,0.014,00:00:16.666,16.666,00:00:16.652,16.652,"During"
"Environmental cue","Environment",00:00:00.014,0.014,00:00:16.666,16.666,00:00:16.652,16.652,"Shaking"
"P_1"," long hair girl",00:00:00.029,0.029,00:00:03.714,3.714,00:00:03.685,3.685,"Evacuate (id: 19754), (id: 19764)"
"P_1"," long hair girl",00:00:03.714,3.714,00:00:07.400,7.4,00:00:03.686,3.686,"standing (id: 19764)"
"P_1"," long hair girl",00:00:07.400,7.4,00:00:08.114,8.114,00:00:00.714,0.714,"running"
"P_1"," long hair girl",00:00:11.229,11.229,00:00:14.214,14.214,00:00:02.985,2.985,"running (id: 19800)"
"P_1"," long hair girl",00:00:14.214,14.214,00:00:16.666,16.666,00:00:02.452,2.452,"standing (id: 19800)"
"P_2","girl who carrying pet",00:00:00.014,0.014,00:00:02.771,2.771,00:00:02.757,2.757,"walking (id: 19757)"
"P_2","girl who carrying pet",00:00:02.771,2.771,00:00:04.429,4.429,00:00:01.658,1.658,"bending (id: 19757)"
"P_2","girl who carrying pet",00:00:04.429,4.429,00:00:10.529,10.529,00:00:06.100,6.1,"evacuate (id: 19775), (id: 19788)"
"P_2","girl who carrying pet",00:00:10.529,10.529,00:00:13.157,13.157,00:00:02.628,2.628,"running (id: 19788)"
"P_2","girl who carrying pet",00:00:13.157,13.157,00:00:15.686,15.686,00:00:02.529,2.529,"bending (id: 19788)"
"P_2","girl who carrying pet",00:00:15.686,15.686,00:00:16.666,16.666,00:00:00.980,0.98,"evacuate (id: 197808)"
