"Earthquake Phase","Event",00:00:00.000,0.0,00:00:17.086,17.086,00:00:17.086,17.086,"During"
"Environmental Cue_1","Environment",00:00:00.000,0.0,00:00:17.086,17.086,00:00:17.086,17.086,"Shaking"
"Environmental Cue_2","Environment",00:00:03.552,3.552,00:00:17.103,17.103,00:00:13.551,13.551,"Moving Objects"
"Social Cues","People",00:00:00.157,0.157,00:00:10.345,10.345,00:00:10.188,10.188,"Seeing others taking actions"
"P_1","male sit near the camera",00:00:00.000,0.0,00:00:07.500,7.5,00:00:07.500,7.5,"Sitting ( id: 22193), (id: 22218)"
"P_1","male sit near the camera",00:00:07.500,7.5,00:00:17.086,17.086,00:00:09.586,9.586,"Move under furniture (id: 22218), (id: 22244)"
"P_2","Person sit middle",00:00:00.000,0.0,00:00:06.397,6.397,00:00:06.397,6.397,"Sitting (id: 22214)"
"P_2","Person sit middle",00:00:06.397,6.397,00:00:17.103,17.103,00:00:10.706,10.706,"Move under furniture (id: 22224), (id: 22225)"
"P_3","Person sit left corner",00:00:00.000,0.0,00:00:04.948,4.948,00:00:04.948,4.948,"Sitting"
"P_3","Person sit left corner",00:00:04.948,4.948,00:00:17.069,17.069,00:00:12.121,12.121,"Move under furniture (id: 22232), (id: 22234), (id: 22236)"
