"Earthquake Phase","Event",00:00:00.000,0.0,00:00:16.666,16.666,00:00:16.666,16.666,"During"
"Environmental Cue","Environment",00:00:00.000,0.0,00:00:16.666,16.666,00:00:16.666,16.666,"Shaking"
"P_1","boy who is filming",00:00:00.000,0.0,00:00:02.217,2.217,00:00:02.217,2.217,"standing (id: 18399)"
"P_1","boy who is filming",00:00:02.217,2.217,00:00:05.633,5.633,00:00:03.416,3.416,"running (id: 18399)"
"2_Participants","who held each other, infront of P_1",00:00:00.033,0.033,00:00:01.433,1.433,00:00:01.400,1.4,"standing - held each other (id: 18400)"
"2_Participants","who held each other, infront of P_1",00:00:01.433,1.433,00:00:09.827,9.827,00:00:08.394,8.394,"running - held each other (id: 18400), (id: 18457), (id: 18463)"
"2_Participants","who held each other, infront of P_1",00:00:09.828,9.828,00:00:16.666,16.666,00:00:06.838,6.838,"standing (id: 18457), (id: 18463)"
"7_Participants","male and female",00:00:00.017,0.017,00:00:09.759,9.759,00:00:09.742,9.742,"running (id: 18417), (id: 18418), (id: 18421), (id: 18454), (id: 18456)"
"7_Participants","male and female",00:00:09.759,9.759,00:00:16.666,16.666,00:00:06.907,6.907,"standing (id:18456), (id: 18475), (id: 18485)"
"P_2","person carrying a child",00:00:03.276,3.276,00:00:06.052,6.052,00:00:02.776,2.776,"Carrying a child (id: 18434), (id: 18447)"
