"Earthquake phase","Event",00:00:00.032,0.032,00:00:31.250,31.25,00:00:31.218,31.218,"During"
"Environmental Cue","Environment",00:00:00.032,0.032,00:00:31.250,31.25,00:00:31.218,31.218,"Shaking"
"P_1","girl",00:00:00.032,0.032,00:00:02.613,2.613,00:00:02.581,2.581,"sitting "
"P_1","girl",00:00:02.613,2.613,00:00:03.194,3.194,00:00:00.581,0.581,"standing(id: 1980)"
"P_1","girl",00:00:03.194,3.194,00:00:06.774,6.774,00:00:03.580,3.58,"walking (id: 1980)"
"P_1","girl",00:00:08.581,8.581,00:00:13.323,13.323,00:00:04.742,4.742,"walking (id: 1990), (id: 1989)"
"P_1","girl",00:00:19.226,19.226,00:00:28.484,28.484,00:00:09.258,9.258,"evacuating (id: 2014)"
"P_2","woman",00:00:26.387,26.387,00:00:30.032,30.032,00:00:03.645,3.645,"held each other - evacuating (id: 2026)"
"C_1","child",00:00:26.387,26.387,00:00:30.032,30.032,00:00:03.645,3.645,"held each other - evacuating (id: 2029)"
