"Earthquake phase","Event",00:00:00.014,0.014,00:00:16.666,16.666,00:00:16.652,16.652,"Immediately after"
"P_1","person near to the camera",00:00:00.043,0.043,00:00:03.200,3.2,00:00:03.157,3.157,"hold onto a structure - standing"
"P_1","person near to the camera",00:00:03.200,3.2,00:00:16.086,16.086,00:00:12.886,12.886,"sitting (id: 4411)"
"P_1","person near to the camera",00:00:16.086,16.086,00:00:16.666,16.666,00:00:00.580,0.58,"Moved the stopped vehicle (id: 4411)"
"P_2","person near P_1 bike ",00:00:00.029,0.029,00:00:06.357,6.357,00:00:06.328,6.328,"walking (id: 4366), (id: 4396)"
"P_2","person near P_1 bike ",00:00:06.357,6.357,00:00:16.666,16.666,00:00:10.309,10.309,"bending"
"P_3","short wearing person near P_2",00:00:00.014,0.014,00:00:02.486,2.486,00:00:02.472,2.472,"standing (id: 4399)"
"P_3","short wearing person near P_2",00:00:02.486,2.486,00:00:10.700,10.7,00:00:08.214,8.214,"walking"
"P_3","short wearing person near P_2",00:00:10.700,10.7,00:00:16.666,16.666,00:00:05.966,5.966,"sitting"
"P_4","lady with P_3",00:00:00.000,0.0,00:00:06.129,6.129,00:00:06.129,6.129,"standing (id: 4366), (id: 4412)"
"P_4","lady with P_3",00:00:06.129,6.129,00:00:13.843,13.843,00:00:07.714,7.714,"walking (id: 4412)"
"P_4","lady with P_3",00:00:13.843,13.843,00:00:16.666,16.666,00:00:02.823,2.823,"sitting"
"7_Participants","Bikers",00:00:00.043,0.043,00:00:16.666,16.666,00:00:16.623,16.623,"moving forward vehicle (id: 4385), (id: 4397), (id: 4404), (id: 4422), (id: 4425), (id: 4433), (id: 4452)"
