"Earthquake phase","Event",00:00:00.000,0.0,00:00:16.666,16.666,00:00:16.666,16.666,"During"
"Environmental cue","Environment",00:00:00.000,0.0,00:00:16.666,16.666,00:00:16.666,16.666,"Shaking"
"P_1","white tshirt wearing man",00:00:00.013,0.013,00:00:04.513,4.513,00:00:04.500,4.5,"sitting (id: 19927)"
"P_1","white tshirt wearing man",00:00:04.513,4.513,00:00:05.788,5.788,00:00:01.275,1.275,"standing (id: 19927)"
"P_1","white tshirt wearing man",00:00:05.788,5.788,00:00:08.063,8.063,00:00:02.275,2.275,"walking (id: 19927)"
"P_1","white tshirt wearing man",00:00:08.063,8.063,00:00:12.188,12.188,00:00:04.125,4.125,"standing (id: 19927)"
"P_1","white tshirt wearing man",00:00:12.188,12.188,00:00:16.613,16.613,00:00:04.425,4.425,"walking (id: 19927)"
"P_2","purple shirt wearing man",00:00:12.600,12.6,00:00:16.666,16.666,00:00:04.066,4.066,"walking (id:19950)"
"P_3","black wearing lady",00:00:14.375,14.375,00:00:16.666,16.666,00:00:02.291,2.291,"walking (id: 19953)"
