"Earthquake phase","Event",00:00:00.029,0.029,00:00:01.129,1.129,00:00:01.100,1.1,"Before"
"Earthquake phase","Event",00:00:01.129,1.129,00:00:12.857,12.857,00:00:11.728,11.728,"During"
"Environmental Cue","Environment",00:00:01.129,1.129,00:00:12.857,12.857,00:00:11.728,11.728,"shaking"
"3_Participants","People sit on chair",00:00:00.014,0.014,00:00:01.571,1.571,00:00:01.557,1.557,"Standing "
"3_Participants","People sit on chair",00:00:01.571,1.571,00:00:12.857,12.857,00:00:11.286,11.286,"covered head while sitting (id: 10602, 10597, 10525, 10632, 10624)"
"5_Participants","people drop",00:00:00.029,0.029,00:00:01.614,1.614,00:00:01.585,1.585,"standing (id: 10508, 10586, 10526, 10555)"
"5_Participants","people drop",00:00:01.614,1.614,00:00:12.857,12.857,00:00:11.243,11.243,"Drop (id: 10508, 10526, 10586, 10555, 10620, , 10638)"
"2_Participants","red with blue blouse and blue bouse wearing walking girls",00:00:00.029,0.029,00:00:01.400,1.4,00:00:01.371,1.371,"standing (id: 10618)"
"2_Participants","red with blue blouse and blue bouse wearing walking girls",00:00:01.400,1.4,00:00:12.857,12.857,00:00:11.457,11.457,"walking (id: 10618, 10616, 10624, 10630, 10597)"
"P_1","girl drop at the beginning and then walking",00:00:00.029,0.029,00:00:01.700,1.7,00:00:01.671,1.671,"standing (id: 10620)"
"P_1","girl drop at the beginning and then walking",00:00:01.700,1.7,00:00:03.529,3.529,00:00:01.829,1.829,"Drop (id: 10620)"
"P_1","girl drop at the beginning and then walking",00:00:03.529,3.529,00:00:05.129,5.129,00:00:01.600,1.6,"standing (id: 10620)"
"P_1","girl drop at the beginning and then walking",00:00:05.129,5.129,00:00:12.857,12.857,00:00:07.728,7.728,"walking (id: 10620, 10639)"
