"Earthquake phase","Event",00:00:00.000,0.0,00:00:25.000,25.0,00:00:25.000,25.0,"During"
"Environmental Cue","Environment",00:00:00.000,0.0,00:00:25.000,25.0,00:00:25.000,25.0,"Shaking"
"P_1","wearing white tshirt",00:00:00.000,0.0,00:00:06.740,6.74,00:00:06.740,6.74,"sitting (id: 14532)"
"P_1","wearing white tshirt",00:00:06.740,6.74,00:00:09.620,9.62,00:00:02.880,2.88,"standing (id: 14532)"
"P_1","wearing white tshirt",00:00:09.620,9.62,00:00:12.040,12.04,00:00:02.420,2.42,"walking (id: 14532), (id: 14535)"
"P_2","next to P_1",00:00:00.000,0.0,00:00:09.500,9.5,00:00:09.500,9.5,"sitting (id: 14521)"
"P_2","next to P_1",00:00:09.500,9.5,00:00:10.740,10.74,00:00:01.240,1.24,"standing (id: 14521)"
"P_2","next to P_1",00:00:10.740,10.74,00:00:12.220,12.22,00:00:01.480,1.48,"walking (id: 14521)"
"P_3","person sitting on black stool",00:00:00.020,0.02,00:00:12.200,12.2,00:00:12.180,12.18,"sitting (id: 14515)"
"P_3","person sitting on black stool",00:00:12.200,12.2,00:00:25.000,25.0,00:00:12.800,12.8,"sitting (id: 14515)"
"P_4","pink top wearing lady",00:00:00.020,0.02,00:00:09.600,9.6,00:00:09.580,9.58,"sitting"
"P_4","pink top wearing lady",00:00:09.600,9.6,00:00:11.080,11.08,00:00:01.480,1.48,"standing"
"P_4","pink top wearing lady",00:00:11.080,11.08,00:00:14.469,14.469,00:00:03.389,3.389,"walking (id: 14539)"
"P_4","pink top wearing lady",00:00:14.469,14.469,00:00:18.061,18.061,00:00:03.592,3.592,"Hold onto a structure (id: 14539)"
"P_4","pink top wearing lady",00:00:18.061,18.061,00:00:22.265,22.265,00:00:04.204,4.204,"walking (id: 14539)"
"P_5","blue wearing lady with P_4",00:00:05.878,5.878,00:00:18.286,18.286,00:00:12.408,12.408,"walking (id: 14544)"
