"Earthquake phase","Event",00:00:00.025,0.025,00:00:22.166,22.166,00:00:22.141,22.141,"During"
"Environmental cue","Environment",00:00:00.025,0.025,00:00:22.166,22.166,00:00:22.141,22.141,"Shaking"
"P_1","lady wearing white blouse",00:00:00.000,0.0,00:00:03.925,3.925,00:00:03.925,3.925,"sitting (id: 1472), (id: "
"P_1","lady wearing white blouse",00:00:03.925,3.925,00:00:06.300,6.3,00:00:02.375,2.375,"walking (id: 1472)"
"P_1","lady wearing white blouse",00:00:06.300,6.3,00:00:08.525,8.525,00:00:02.225,2.225,"standing (id: 1472)"
"P_1","lady wearing white blouse",00:00:08.525,8.525,00:00:12.775,12.775,00:00:04.250,4.25,"held each other (id: 1472)"
"P_1","lady wearing white blouse",00:00:12.775,12.775,00:00:18.000,18.0,00:00:05.225,5.225,"running (id: 1472)"
"P_2","yellow top wearing one",00:00:06.050,6.05,00:00:14.975,14.975,00:00:08.925,8.925,"held each other (id: 1485), (id: 1489), (id: 1491)"
"P_2","yellow top wearing one",00:00:14.975,14.975,00:00:18.975,18.975,00:00:04.000,4.0,"held each other - running (id: 1491)"
"P_3","blue tshirt wearing one",00:00:06.075,6.075,00:00:14.925,14.925,00:00:08.850,8.85,"held each other (id: 1491), (id: 1495)"
"P_3","blue tshirt wearing one",00:00:14.925,14.925,00:00:18.925,18.925,00:00:04.000,4.0,"running (id: 1495)"
"C_1","child",00:00:00.025,0.025,00:00:04.700,4.7,00:00:04.675,4.675,"sitting (id: 1473)"
"C_1","child",00:00:04.700,4.7,00:00:05.975,5.975,00:00:01.275,1.275,"standing (id: 1473)"
"C_1","child",00:00:05.975,5.975,00:00:11.200,11.2,00:00:05.225,5.225,"held each other - walking "
"C_1","child",00:00:11.200,11.2,00:00:13.850,13.85,00:00:02.650,2.65,"held each other - move under a furniture (id: 1485)"
"C_1","child",00:00:13.850,13.85,00:00:16.625,16.625,00:00:02.775,2.775,"held each other - running (id: 1489)"
