"Earthquake phase","Event",00:00:00.014,0.014,00:00:16.666,16.666,00:00:16.652,16.652,"During"
"Environmental Cue","Environment",00:00:00.014,0.014,00:00:16.666,16.666,00:00:16.652,16.652,"Shaking"
"P_1","white wearing man",00:00:00.000,0.0,00:00:02.171,2.171,00:00:02.171,2.171,"walking (id: 19927)"
"P_1","white wearing man",00:00:02.171,2.171,00:00:16.666,16.666,00:00:14.495,14.495,"standing (id: 19927)"
"P_2","purple wearing one",00:00:00.014,0.014,00:00:00.757,0.757,00:00:00.743,0.743,"walking (id: 19950)"
"P_2","purple wearing one",00:00:00.757,0.757,00:00:06.357,6.357,00:00:05.600,5.6,"hold onto a structure (id: 19950)"
"P_2","purple wearing one",00:00:06.357,6.357,00:00:09.700,9.7,00:00:03.343,3.343,"walking (id: 19950)"
"P_2","purple wearing one",00:00:09.700,9.7,00:00:16.666,16.666,00:00:06.966,6.966,"standing (id: 19950)"
"P_3","black wearing lady",00:00:00.014,0.014,00:00:16.666,16.666,00:00:16.652,16.652,"carrying a child - standing (id: 19953), (id: 19959), (id: 19961)"
