"Earthquake phase","Event",00:00:00.000,0.0,00:00:16.666,16.666,00:00:16.666,16.666,"During"
"Environmental cue","Environment",00:00:00.000,0.0,00:00:16.666,16.666,00:00:16.666,16.666,"Shaking"
"P_1","Lady",00:00:00.000,0.0,00:00:02.069,2.069,00:00:02.069,2.069,"Braces forward (id: 18328)"
"P_1","Lady",00:00:02.069,2.069,00:00:03.569,3.569,00:00:01.500,1.5,"Falling"
"P_1","Lady",00:00:08.052,8.052,00:00:16.666,16.666,00:00:08.614,8.614,"running (id:18331), (id: 18332)"
"P_2","Man",00:00:00.000,0.0,00:00:03.345,3.345,00:00:03.345,3.345,"Braces forward"
"P_2","Man",00:00:09.569,9.569,00:00:16.666,16.666,00:00:07.097,7.097,"running (id: 18339)"
