"Earthquake Phase","Event",00:00:00.420,0.42,00:00:16.666,16.666,00:00:16.246,16.246,"During"
"Environmental Cue","Environment",00:00:00.420,0.42,00:00:16.666,16.666,00:00:16.246,16.246,"Shaking"
"P_1","lady standing near red color travelling bag (frame1)",00:00:00.440,0.44,00:00:01.440,1.44,00:00:01.000,1.0,"standing"
"P_1","lady standing near red color travelling bag (frame1)",00:00:01.440,1.44,00:00:07.460,7.46,00:00:06.020,6.02,"Covered head - standing"
"P_1","lady standing near red color travelling bag (frame1)",00:00:07.460,7.46,00:00:11.480,11.48,00:00:04.020,4.02,"running"
"P_2","Person next to P_1 (frame 1)",00:00:00.400,0.4,00:00:07.640,7.64,00:00:07.240,7.24,"standing (id: 15612), (id: 15615)"
"P_2","Person next to P_1 (frame 1)",00:00:07.640,7.64,00:00:11.480,11.48,00:00:03.840,3.84,"move under furniture"
"P_3","right to the P_1, sitting lady (frame 1)",00:00:00.420,0.42,00:00:06.200,6.2,00:00:05.780,5.78,"sitting (id: 15610)"
"P_3","right to the P_1, sitting lady (frame 1)",00:00:06.200,6.2,00:00:11.180,11.18,00:00:04.980,4.98,"drop, cover and hold (id: 15634)"
"P_4","white top wearing lady infront of P_3 (frame 1)",00:00:00.400,0.4,00:00:01.700,1.7,00:00:01.300,1.3,"standing "
"P_4","white top wearing lady infront of P_3 (frame 1)",00:00:01.700,1.7,00:00:11.440,11.44,00:00:09.740,9.74,"hold onto a structure (id: 15622)"
"P_5","right to the P_3,  lady (frame 1)",00:00:01.680,1.68,00:00:03.300,3.3,00:00:01.620,1.62,"standing (id15617)"
"P_5","right to the P_3,  lady (frame 1)",00:00:03.300,3.3,00:00:05.820,5.82,00:00:02.520,2.52,"held each other"
"P_5","right to the P_3,  lady (frame 1)",00:00:05.820,5.82,00:00:11.440,11.44,00:00:05.620,5.62,"held each other - drop (id: 15643)"
"P_6","man standing with P_5 (frame 1)",00:00:01.660,1.66,00:00:03.300,3.3,00:00:01.640,1.64,"standing (id: 15619)"
"P_6","man standing with P_5 (frame 1)",00:00:03.300,3.3,00:00:05.800,5.8,00:00:02.500,2.5,"held each other (id: 15625)"
"P_6","man standing with P_5 (frame 1)",00:00:05.800,5.8,00:00:11.460,11.46,00:00:05.660,5.66,"held each other - drop "
"P_7","Man standing infront of P_5, white top wearing (frame 1)",00:00:01.640,1.64,00:00:05.220,5.22,00:00:03.580,3.58,"standing (id: "
"P_7","Man standing infront of P_5, white top wearing (frame 1)",00:00:05.220,5.22,00:00:06.620,6.62,00:00:01.400,1.4,"hold onto a structure"
"P_7","Man standing infront of P_5, white top wearing (frame 1)",00:00:06.620,6.62,00:00:07.260,7.26,00:00:00.640,0.64,"running"
"10_participants","run during the earthquake",00:00:01.640,1.64,00:00:05.220,5.22,00:00:03.580,3.58,"standing"
"10_participants","run during the earthquake",00:00:05.220,5.22,00:00:11.460,11.46,00:00:06.240,6.24,"running"
"5_Participants","hold onto a structure during the earthquake",00:00:01.640,1.64,00:00:05.220,5.22,00:00:03.580,3.58,"standing"
"5_Participants","hold onto a structure during the earthquake",00:00:05.220,5.22,00:00:11.460,11.46,00:00:06.240,6.24,"hold onto a structure"
"P_8","left side sitting girl (frame 2)",00:00:11.560,11.56,00:00:16.640,16.64,00:00:05.080,5.08,"sitting (id: 15651), (id: 15664)"
"P_9","left side standing girl (frame 2)",00:00:11.560,11.56,00:00:16.640,16.64,00:00:05.080,5.08,"standing (id: 15656)"
"P_10","right side, left corner girl (frame 2)",00:00:11.560,11.56,00:00:16.640,16.64,00:00:05.080,5.08,"sitting (id: 15647)"
"P_11","lady with child (frame 2)",00:00:11.560,11.56,00:00:12.800,12.8,00:00:01.240,1.24,"standing 15646)"
"P_11","lady with child (frame 2)",00:00:12.800,12.8,00:00:16.666,16.666,00:00:03.866,3.866,"carrying child (id: 15659)"
"7_participant","walk during the earthquake (frame 2)",00:00:11.520,11.52,00:00:16.666,16.666,00:00:05.146,5.146,"walking"
"5_participants","Drop and hold onto a structure during earthquake (frame 2)",00:00:11.540,11.54,00:00:16.666,16.666,00:00:05.126,5.126,"Drop and hold onto a structure"
