"Earthquake phase","Event",00:00:00.025,0.025,00:00:24.400,24.4,00:00:24.375,24.375,"Immediately after"
"P_1","girl hanging bad",00:00:00.050,0.05,00:00:11.400,11.4,00:00:11.350,11.35,"standing ((id: 6710)"
"P_1","girl hanging bad",00:00:11.400,11.4,00:00:16.000,16.0,00:00:04.600,4.6,"walking (id: 6710)"
"P_1","girl hanging bad",00:00:16.000,16.0,00:00:24.400,24.4,00:00:08.400,8.4,"standing (id: 6710)"
"P_2","girl wearing black frock",00:00:00.025,0.025,00:00:24.400,24.4,00:00:24.375,24.375,"standing"
"P_3","man wearing black",00:00:00.050,0.05,00:00:03.450,3.45,00:00:03.400,3.4,"standing"
"P_3","man wearing black",00:00:03.450,3.45,00:00:06.500,6.5,00:00:03.050,3.05,"walking"
"P_3","man wearing black",00:00:06.500,6.5,00:00:14.375,14.375,00:00:07.875,7.875,"standing"
"P_3","man wearing black",00:00:14.375,14.375,00:00:24.400,24.4,00:00:10.025,10.025,"walking"
"2_Participants","man wearing high-vis and man with him",00:00:00.025,0.025,00:00:18.125,18.125,00:00:18.100,18.1,"standing"
"2_Participants","man wearing high-vis and man with him",00:00:18.125,18.125,00:00:24.400,24.4,00:00:06.275,6.275,"walking"
