"Earthquake phase","Event",00:00:00.000,0.0,00:00:33.333,33.333,00:00:33.333,33.333,"During"
"Environmental Cue","Environment",00:00:00.000,0.0,00:00:33.333,33.333,00:00:33.333,33.333,"Shaking"
"2_Participants","People held each other",00:00:00.100,0.1,00:00:24.500,24.5,00:00:24.400,24.4,"Held each other - standing "
"2_Participants","People held each other",00:00:24.500,24.5,00:00:33.333,33.333,00:00:08.833,8.833,"walking (id: 6728)"
"P_1","highvis wearing man",00:00:00.033,0.033,00:00:22.867,22.867,00:00:22.834,22.834,"standing (id: 6720)"
"P_1","highvis wearing man",00:00:22.867,22.867,00:00:26.300,26.3,00:00:03.433,3.433,"walking (id: 6726)"
"P_1","highvis wearing man",00:00:26.300,26.3,00:00:33.333,33.333,00:00:07.033,7.033,"standing (id: 6726)"
"P_2","person near P_1",00:00:00.000,0.0,00:00:08.133,8.133,00:00:08.133,8.133,"standing"
"P_2","person near P_1",00:00:08.133,8.133,00:00:18.900,18.9,00:00:10.767,10.767,"walking (id: 6721)"
"P_2","person near P_1",00:00:18.900,18.9,00:00:33.333,33.333,00:00:14.433,14.433,"standing (id: 6721)"
"P_3","person walking towards P_1",00:00:00.033,0.033,00:00:07.167,7.167,00:00:07.134,7.134,"walking (id: 6710)"
"P_3","person walking towards P_1",00:00:07.167,7.167,00:00:33.333,33.333,00:00:26.166,26.166,"standing (id: 6710)"
