"Earthquake phase","Event",00:00:00.000,0.0,00:00:16.666,16.666,00:00:16.666,16.666,"During"
"Environmental Cue","Environemnt",00:00:00.000,0.0,00:00:16.666,16.666,00:00:16.666,16.666,"Shaking"
"P_1","short hair girl",00:00:07.571,7.571,00:00:08.643,8.643,00:00:01.072,1.072,"walking (id: 19855)"
"P_1","short hair girl",00:00:08.643,8.643,00:00:10.557,10.557,00:00:01.914,1.914,"bending (id: 19855), (id: 19857)"
"P_1","short hair girl",00:00:10.557,10.557,00:00:16.666,16.666,00:00:06.109,6.109,"evacuate (id: 19857), (id: 19862), (id: 19865), (id: 19876), (id: 19877)"
"P_2","long hair girl",00:00:00.029,0.029,00:00:10.743,10.743,00:00:10.714,10.714,"Drop (id: 19850), (id: 19853), (id: 19856), (id: 19858)"
"P_2","long hair girl",00:00:10.743,10.743,00:00:13.143,13.143,00:00:02.400,2.4,"standing (id: 19858), (id: 19863)"
"P_2","long hair girl",00:00:13.143,13.143,00:00:14.271,14.271,00:00:01.128,1.128,"walking (id: 19863)"
"P_3","girl wearing long skirt",00:00:00.014,0.014,00:00:03.157,3.157,00:00:03.143,3.143,"hold onto a structure (id: 19825)"
"P_3","girl wearing long skirt",00:00:03.157,3.157,00:00:16.666,16.666,00:00:13.509,13.509,"walking (id: 19825)"
