"Earthquake phase","Event",00:00:00.000,0.0,00:00:16.666,16.666,00:00:16.666,16.666,"During"
"Environmental Cue","Environment",00:00:00.000,0.0,00:00:16.666,16.666,00:00:16.666,16.666,"Shaking"
"P_1","long hair girl",00:00:00.014,0.014,00:00:06.500,6.5,00:00:06.486,6.486,"walking (id: 19800)"
"P_1","long hair girl",00:00:14.814,14.814,00:00:16.666,16.666,00:00:01.852,1.852,"walking (id: 19833)"
"P_2","girl carying a pet",00:00:00.014,0.014,00:00:03.957,3.957,00:00:03.943,3.943,"standing (id: 19820)"
"P_2","girl carying a pet",00:00:03.957,3.957,00:00:09.986,9.986,00:00:06.029,6.029,"walking (id: 19820)"
"P_2","girl carying a pet",00:00:09.986,9.986,00:00:12.714,12.714,00:00:02.728,2.728,"Drop (id: 19820)"
"P_2","girl carying a pet",00:00:12.714,12.714,00:00:13.257,13.257,00:00:00.543,0.543,"standing (id: 19830)"
"P_2","girl carying a pet",00:00:13.257,13.257,00:00:16.666,16.666,00:00:03.409,3.409,"walking (id: 19830)"
"P_3","pink tshirt wearing lady",00:00:02.486,2.486,00:00:16.666,16.666,00:00:14.180,14.18,"evacuate (id: 19814), (id: 19825)"
