"Earthquake phase","Event",00:00:00.020,0.02,00:00:16.666,16.666,00:00:16.646,16.646,"During"
"Environmental cue","Environment",00:00:00.020,0.02,00:00:16.666,16.666,00:00:16.646,16.646,"Shaking"
"P_1","woman",00:00:00.060,0.06,00:00:03.660,3.66,00:00:03.600,3.6,"standing (id: 7734)"
"P_1","woman",00:00:03.660,3.66,00:00:06.540,6.54,00:00:02.880,2.88,"running (id: 7734)"
"P_1","woman",00:00:06.540,6.54,00:00:07.660,7.66,00:00:01.120,1.12,"hold onto a structure (id: 7734)"
"P_1","woman",00:00:07.660,7.66,00:00:13.580,13.58,00:00:05.920,5.92,"held each other - evacuating (id: 7734)"
"P_2","black wearing man",00:00:00.020,0.02,00:00:07.380,7.38,00:00:07.360,7.36,"sitting (id: 7735)"
"P_2","black wearing man",00:00:07.380,7.38,00:00:08.700,8.7,00:00:01.320,1.32,"standing (id: 7735)"
"P_2","black wearing man",00:00:08.700,8.7,00:00:16.666,16.666,00:00:07.966,7.966,"evacuating (id: 7735, 7745)"
"P_3","grey wearing person",00:00:00.040,0.04,00:00:07.840,7.84,00:00:07.800,7.8,"standing (id: 7737)"
"P_3","grey wearing person",00:00:07.840,7.84,00:00:16.666,16.666,00:00:08.826,8.826,"evacuating (id: 7737, 7745)"
