"Earthquake Phase","Event",00:00:00.000,0.0,00:00:08.280,8.28,00:00:08.280,8.28,"During"
"Environmental Cue","Environment",00:00:00.000,0.0,00:00:08.280,8.28,00:00:08.280,8.28,"Shaking"
"Social Cue","People",00:00:01.810,1.81,00:00:05.890,5.89,00:00:04.080,4.08,"Following others’ instructions (child)"
"P_1","Woman",00:00:00.010,0.01,00:00:01.780,1.78,00:00:01.770,1.77,"Standing (id: 12063), "
"P_1","Woman",00:00:01.780,1.78,00:00:06.060,6.06,00:00:04.280,4.28,"Walking (id: 12063), (id: 12065), (id: 12076)"
"P_2","Man",00:00:00.000,0.0,00:00:05.970,5.97,00:00:05.970,5.97,"Sitting (id: 12062), (id: 12064), (id: 12075)"
"P_2","Man",00:00:05.970,5.97,00:00:08.250,8.25,00:00:02.280,2.28,"Running (id: 12075)"
"Child","Child",00:00:00.010,0.01,00:00:01.960,1.96,00:00:01.950,1.95,"Sitting (id: 12064), "
"Child","Child",00:00:01.960,1.96,00:00:03.120,3.12,00:00:01.160,1.16,"Held each other (id: (id: 12064)"
"Child","Child",00:00:03.120,3.12,00:00:05.500,5.5,00:00:02.380,2.38,"Walking (id: 12064), (id: 12071)"
