"Earthquake phase","Event",00:00:00.000,0.0,00:00:04.346,4.346,00:00:04.346,4.346,"Before"
"Earthquake phase","Event",00:00:04.346,4.346,00:00:16.653,16.653,00:00:12.307,12.307,"during"
"Environmental cue","Environment",00:00:04.346,4.346,00:00:16.666,16.666,00:00:12.320,12.32,"Shaking"
"P_1","black wearing one/standing",00:00:00.041,0.041,00:00:04.429,4.429,00:00:04.388,4.388,"walking (id: 538)"
"P_1","black wearing one/standing",00:00:04.429,4.429,00:00:06.224,6.224,00:00:01.795,1.795,"standing (id: 538)"
"P_1","black wearing one/standing",00:00:06.224,6.224,00:00:12.143,12.143,00:00:05.919,5.919,"evacuating (id: 538)"
"P_2","blue wearing man/sitting",00:00:00.000,0.0,00:00:09.633,9.633,00:00:09.633,9.633,"sitting (id: 539)"
"P_2","blue wearing man/sitting",00:00:09.633,9.633,00:00:10.612,10.612,00:00:00.979,0.979,"standing (id: 539))"
"P_2","blue wearing man/sitting",00:00:10.612,10.612,00:00:16.666,16.666,00:00:06.054,6.054,"evacuating (id: 539, 573)"
"P_3","person standing near door",00:00:00.000,0.0,00:00:02.245,2.245,00:00:02.245,2.245,"standing (id: 540)"
"P_3","person standing near door",00:00:02.245,2.245,00:00:06.061,6.061,00:00:03.816,3.816,"sitting (id: 540)"
"P_3","person standing near door",00:00:06.061,6.061,00:00:09.959,9.959,00:00:03.898,3.898,"standing (id: 547)"
"P_3","person standing near door",00:00:09.959,9.959,00:00:13.041,13.041,00:00:03.082,3.082,"evacuating"
"P_4","lady came at the end",00:00:07.408,7.408,00:00:14.592,14.592,00:00:07.184,7.184,"evacuating (id: 549)"
