"Earthquake phase","Event",00:00:00.030,0.03,00:00:02.857,2.857,00:00:02.827,2.827,"Immediately after"
"P_1","standing boy",00:00:00.060,0.06,00:00:01.720,1.72,00:00:01.660,1.66,"sitting (id: 8605, 8604)"
"P_1","standing boy",00:00:01.720,1.72,00:00:02.857,2.857,00:00:01.137,1.137,"standing (id: 8504)"
"P_2","sitting boy",00:00:00.050,0.05,00:00:02.857,2.857,00:00:02.807,2.807,"sitting (id: 8592)"
"3_Participants","girls",00:00:00.050,0.05,00:00:02.857,2.857,00:00:02.807,2.807,"standing (id: 8560, 8570, 8614,)"
"P_3","yellow tshirt boy",00:00:00.000,0.0,00:00:01.710,1.71,00:00:01.710,1.71,"move under a furniture"
"P_3","yellow tshirt boy",00:00:01.710,1.71,00:00:02.857,2.857,00:00:01.147,1.147,"Drop (id: 8616)"
"P_4","boy next to P_1",00:00:00.040,0.04,00:00:01.960,1.96,00:00:01.920,1.92,"move under a furniture"
"P_4","boy next to P_1",00:00:01.960,1.96,00:00:02.857,2.857,00:00:00.897,0.897,"drop (id: 8617)"
"P_5","boy behind P_4",00:00:00.030,0.03,00:00:02.857,2.857,00:00:02.827,2.827,"Drop, cover and hold"
