"Earthquake Phase","Event",00:00:00.020,0.02,00:00:17.078,17.078,00:00:17.058,17.058,"During"
"Environmental Cue_1","Environment",00:00:00.020,0.02,00:00:17.078,17.078,00:00:17.058,17.058,"Shaking"
"Social Cues","People",00:00:00.000,0.0,00:00:17.078,17.078,00:00:17.078,17.078,"Seeing others taking actions"
"P_1","Right side sitting lady",00:00:00.020,0.02,00:00:03.490,3.49,00:00:03.470,3.47,"Sitting (id: 1715)"
"P_1","Right side sitting lady",00:00:03.490,3.49,00:00:04.987,4.987,00:00:01.497,1.497,"Standing (id: 1715), (id: 1741)"
"P_1","Right side sitting lady",00:00:04.987,4.987,00:00:17.078,17.078,00:00:12.091,12.091,"Walking (id: 1741), (id: 1811), (id: 1869)"
"P_2","left side sitting one",00:00:00.020,0.02,00:00:02.569,2.569,00:00:02.549,2.549,"Sitting (id: 1714)"
"P_2","left side sitting one",00:00:02.569,2.569,00:00:04.863,4.863,00:00:02.294,2.294,"Holding on to babies (id: 1714), (id: 1737), (id: 1748)"
"P_2","left side sitting one",00:00:04.863,4.863,00:00:12.039,12.039,00:00:07.176,7.176,"Carried a child out of the room (id: 1748), (id: 1776), (id:1798)"
"P_2","left side sitting one",00:00:12.039,12.039,00:00:16.745,16.745,00:00:04.706,4.706,"Walking (id: 1798), (id: 1850), (id: 1862), (id: 1866)"
"P_3","Person walk towards camera 1st",00:00:00.000,0.0,00:00:02.333,2.333,00:00:02.333,2.333,"Walking (id: 1717), (id: 1721), (id: 1724)"
"P_4","person who run 1st",00:00:02.490,2.49,00:00:04.882,4.882,00:00:02.392,2.392,"Running (id: 1735), (id: 1737), (id: 1744), (id: 1746), (id: 1714)"
"P_4","person who run 1st",00:00:04.882,4.882,00:00:09.078,9.078,00:00:04.196,4.196,"Holding on to babies (id: 1714), (id: 1761), (id: 1797)"
"P_4","person who run 1st",00:00:09.078,9.078,00:00:14.412,14.412,00:00:05.334,5.334,"Walking (id: 1797), (id: 1804), (id: 1807)"
"P_5","Person who run 2nd",00:00:03.412,3.412,00:00:07.059,7.059,00:00:03.647,3.647,"Running (id: 1745), (id: 1746), (id: 1752), (id: 1756), (id: 1770)"
"P_6","Person who run 3rd",00:00:05.686,5.686,00:00:08.373,8.373,00:00:02.687,2.687,"Running (id: 1764)"
"P_6","Person who run 3rd",00:00:08.373,8.373,00:00:17.098,17.098,00:00:08.725,8.725,"Standing (id: 1786), (id: 1822), (id: 1842)"
"P_7","Person held baby cart 3rd",00:00:06.647,6.647,00:00:10.765,10.765,00:00:04.118,4.118,"Holding on to babies (id: 1800), (id: 1810)"
"P_7","Person held baby cart 3rd",00:00:10.765,10.765,00:00:14.961,14.961,00:00:04.196,4.196,"Carried a child out of the room (id: 1810), (id: 1827)"
"P_8","Person after P_7",00:00:07.176,7.176,00:00:08.333,8.333,00:00:01.157,1.157,"Walking (id: 1776), (id: 1782)"
"P_8","Person after P_7",00:00:08.333,8.333,00:00:11.333,11.333,00:00:03.000,3.0,"Standing (id: 1782), "
"P_8","Person after P_7",00:00:11.333,11.333,00:00:15.470,15.47,00:00:04.137,4.137,"Walking"
"P_8","Person after P_7",00:00:15.470,15.47,00:00:17.137,17.137,00:00:01.667,1.667,"Standing (id: 1869)"
"Group","Group of people",00:00:12.863,12.863,00:00:17.157,17.157,00:00:04.294,4.294,"Walking (id: 1837), (id: 1852), (id: 1860), (id: 1861), (id: 1872)"
"Environmental Cue_2","Environment",00:00:00.000,0.0,00:00:17.078,17.078,00:00:17.078,17.078,"Moving Objects"
