"Earthquake phase","Event",00:00:00.025,0.025,00:00:16.666,16.666,00:00:16.641,16.641,"During"
"Environmental Cue","Environment",00:00:00.025,0.025,00:00:16.666,16.666,00:00:16.641,16.641,"Shaking"
"P_1","person left corner",00:00:00.000,0.0,00:00:06.575,6.575,00:00:06.575,6.575,"Evacuate (id: 16548)"
"P_2","who evacuate 1st",00:00:03.075,3.075,00:00:06.475,6.475,00:00:03.400,3.4,"evacuate (id: 16550)"
"P_3","right side sitting man of the black table",00:00:03.075,3.075,00:00:03.525,3.525,00:00:00.450,0.45,"sitting (id: 16549)"
"P_3","right side sitting man of the black table",00:00:03.525,3.525,00:00:04.775,4.775,00:00:01.250,1.25,"standing (id: 16549)"
"P_3","right side sitting man of the black table",00:00:04.775,4.775,00:00:07.100,7.1,00:00:02.325,2.325,"running (id: 16549)"
"P_4","right corner person",00:00:03.075,3.075,00:00:05.575,5.575,00:00:02.500,2.5,"evacuate (id: 16555)"
"P_5","Lady who appeared last",00:00:05.800,5.8,00:00:11.525,11.525,00:00:05.725,5.725,"walking (id: 16578)"
"P_5","Lady who appeared last",00:00:11.525,11.525,00:00:16.666,16.666,00:00:05.141,5.141,"hold onto a structure (id: 16578)"
