"Earthquake Phase","Event",00:00:00.171,0.171,00:00:10.243,10.243,00:00:10.072,10.072,"Before"
"Earthquake Phase","Event",00:00:10.243,10.243,00:00:51.268,51.268,00:00:41.025,41.025,"During"
"Earthquake Phase","Event",00:00:51.268,51.268,00:01:04.319,64.319,00:00:13.051,13.051,"Immediately after"
"Environmental Cues","Environmen",00:00:10.200,10.2,00:00:51.000,51.0,00:00:40.800,40.8,"Shaking"
"P1_Behavior","P1",00:00:00.065,0.065,00:00:26.500,26.5,00:00:26.435,26.435,"Sitting"
"P1_Behavior","P1",00:00:26.500,26.5,00:01:04.667,64.667,00:00:38.167,38.167,"Standing"
