"Earthquake phase","Event",00:00:00.025,0.025,00:00:33.333,33.333,00:00:33.308,33.308,"Immediately after"
"P_1","black top wearing lady",00:00:00.050,0.05,00:00:04.675,4.675,00:00:04.625,4.625,"sitting - held each other (id: 2911)"
"P_1","black top wearing lady",00:00:04.675,4.675,00:00:10.675,10.675,00:00:06.000,6.0,"standing (id: 2911)"
"P_1","black top wearing lady",00:00:10.675,10.675,00:00:33.333,33.333,00:00:22.658,22.658,"walking (id: 2911), (id: 2997), (id: 3019)"
"P_2","Man",00:00:00.075,0.075,00:00:04.525,4.525,00:00:04.450,4.45,"walking (id: 2961)"
"P_2","Man",00:00:12.275,12.275,00:00:25.075,25.075,00:00:12.800,12.8,"walking (id: 2987), (id: 3007)"
"P_2","Man",00:00:25.075,25.075,00:00:33.333,33.333,00:00:08.258,8.258,"standing (id: 3007)"
"P_3","White wearing lady",00:00:06.000,6.0,00:00:09.025,9.025,00:00:03.025,3.025,"walking (id: 2982)"
"P_3","White wearing lady",00:00:09.025,9.025,00:00:11.775,11.775,00:00:02.750,2.75,"standing (id: 2982), (id: 2985)"
"P_3","White wearing lady",00:00:11.775,11.775,00:00:14.375,14.375,00:00:02.600,2.6,"walking (id: 2982)"
"P_3","White wearing lady",00:00:31.250,31.25,00:00:33.333,33.333,00:00:02.083,2.083,"walking (id: 3027"
