"Earthquake phase","Event",00:00:00.067,0.067,00:00:28.928,28.928,00:00:28.861,28.861,"During"
"Environmental Cue","Environment",00:00:00.067,0.067,00:00:28.928,28.928,00:00:28.861,28.861,"shaking"
"P_1","blue top wearing girl",00:00:00.067,0.067,00:00:01.967,1.967,00:00:01.900,1.9,"standing "
"P_1","blue top wearing girl",00:00:01.967,1.967,00:00:28.928,28.928,00:00:26.961,26.961,"walking (id: 8875, 8850, 8913)"
"P_2","frock girl",00:00:00.067,0.067,00:00:03.567,3.567,00:00:03.500,3.5,"standing (id: 8872)"
"P_2","frock girl",00:00:03.567,3.567,00:00:28.928,28.928,00:00:25.361,25.361,"walking (id: 8872, 8921)"
"4_Participants","sitting on chair people",00:00:00.100,0.1,00:00:02.433,2.433,00:00:02.333,2.333,"standing"
"4_Participants","sitting on chair people",00:00:02.433,2.433,00:00:28.928,28.928,00:00:26.495,26.495,"Covered head while sitting (id: 8866, 8854, 8890, 8850, 8851, 8902,  8890)"
"5_Participants","Drop and cover people",00:00:00.033,0.033,00:00:02.233,2.233,00:00:02.200,2.2,"standing (id: 8852)"
"5_Participants","Drop and cover people",00:00:02.233,2.233,00:00:28.928,28.928,00:00:26.695,26.695,"Drop , cover and hold (id: 8852, 8873, 8878, 8885"
"P_3","black tshirt and beige trouser wearing boy",00:00:00.067,0.067,00:00:02.133,2.133,00:00:02.066,2.066,"standing (id: 8851)"
"P_3","black tshirt and beige trouser wearing boy",00:00:02.133,2.133,00:00:05.100,5.1,00:00:02.967,2.967,"drop, cover and hold (id: 8851)"
"P_3","black tshirt and beige trouser wearing boy",00:00:05.100,5.1,00:00:28.928,28.928,00:00:23.828,23.828,"Drop (id: 8851, 8908)"
