"Earthquake phase","Event",00:00:00.033,0.033,00:00:33.333,33.333,00:00:33.300,33.3,"During"
"Environmental cue","Environment",00:00:00.033,0.033,00:00:33.333,33.333,00:00:33.300,33.3,"Shaking"
"P_1","woman",00:00:00.100,0.1,00:00:03.100,3.1,00:00:03.000,3.0,"sitting (id: 383)"
"P_1","woman",00:00:03.100,3.1,00:00:08.633,8.633,00:00:05.533,5.533,"carrying a child outside of room (id: 383)"
"P_2","Man",00:00:00.000,0.0,00:00:04.867,4.867,00:00:04.867,4.867,"sitting - held each other (id: 381)"
"P_2","Man",00:00:04.867,4.867,00:00:07.300,7.3,00:00:02.433,2.433,"held each other - standing (id: 381)"
"P_2","Man",00:00:07.300,7.3,00:00:08.567,8.567,00:00:01.267,1.267,"running (id: 381, 383)"
