"Earthquake phase","Event",00:00:00.000,0.0,00:00:16.666,16.666,00:00:16.666,16.666,"During"
"Environmental Cue","Environment",00:00:00.000,0.0,00:00:16.666,16.666,00:00:16.666,16.666,"shaking"
"P_1","pink color wearing one",00:00:00.000,0.0,00:00:01.543,1.543,00:00:01.543,1.543,"walking (id: 21264)"
"P_1","pink color wearing one",00:00:06.957,6.957,00:00:16.666,16.666,00:00:09.709,9.709,"carrying a child outside (id: 21272), (id: 21276), (id: 21279), (id: 21301)"
"P_2","person after P_1",00:00:11.186,11.186,00:00:15.571,15.571,00:00:04.385,4.385,"standing (id: 21290)"
"P_2","person after P_1",00:00:15.571,15.571,00:00:16.666,16.666,00:00:01.095,1.095,"walking (id: 21303)"
"C_1","child",00:00:04.671,4.671,00:00:06.843,6.843,00:00:02.172,2.172,"standing "
"C_1","child",00:00:06.843,6.843,00:00:08.714,8.714,00:00:01.871,1.871,"walking (id: 21269)"
"C_1","child",00:00:08.714,8.714,00:00:11.114,11.114,00:00:02.400,2.4,"standing "
"C_1","child",00:00:11.114,11.114,00:00:16.666,16.666,00:00:05.552,5.552,"walking (id: 21299)"
