"Earthquake phase","Event",00:00:00.067,0.067,00:00:31.250,31.25,00:00:31.183,31.183,"During"
"Environmental Cue","Environment",00:00:00.067,0.067,00:00:31.250,31.25,00:00:31.183,31.183,"Shaking"
"P_1","man",00:00:00.200,0.2,00:00:11.867,11.867,00:00:11.667,11.667,"held each other - sitting (id: 6017), (id: 6040), (id: 6043)"
"P_1","man",00:00:11.867,11.867,00:00:13.000,13.0,00:00:01.133,1.133,"standing (id: 6043)"
"P_1","man",00:00:13.000,13.0,00:00:17.033,17.033,00:00:04.033,4.033,"running"
"P_2","Female",00:00:00.033,0.033,00:00:10.833,10.833,00:00:10.800,10.8,"held each other - sitting (id:5987), (id: 6046)"
"P_2","Female",00:00:10.833,10.833,00:00:13.133,13.133,00:00:02.300,2.3,"sitting (id: 6043)"
"P_2","Female",00:00:13.133,13.133,00:00:16.133,16.133,00:00:03.000,3.0,"standing (id: 6043)"
"P_2","Female",00:00:16.133,16.133,00:00:17.200,17.2,00:00:01.067,1.067,"running (id: 6043)"
