"Earthquake phase","Event",00:00:00.038,0.038,00:00:03.750,3.75,00:00:03.712,3.712,"During"
"Earthquake phase","Event",00:00:03.750,3.75,00:00:15.000,15.0,00:00:11.250,11.25,"Immediately after"
"Environmental Cue","Environment",00:00:00.038,0.038,00:00:03.750,3.75,00:00:03.712,3.712,"Shaking"
"P_1","frock wearing girl",00:00:00.075,0.075,00:00:09.675,9.675,00:00:09.600,9.6,"Covered head while sitting  (id: 10235, 10246)"
"P_1","frock wearing girl",00:00:09.675,9.675,00:00:11.738,11.738,00:00:02.063,2.063,"sitting (id: 10246)"
"P_1","frock wearing girl",00:00:11.738,11.738,00:00:15.000,15.0,00:00:03.262,3.262,"standing (id: 10254)"
"P_2","man under furniture",00:00:00.025,0.025,00:00:08.438,8.438,00:00:08.413,8.413,"move under a furniture (id: 10233)"
"P_2","man under furniture",00:00:08.438,8.438,00:00:09.688,9.688,00:00:01.250,1.25,"drop (id: 10244)"
"P_2","man under furniture",00:00:09.688,9.688,00:00:11.375,11.375,00:00:01.687,1.687,"standing (id: 10244)"
"P_2","man under furniture",00:00:11.375,11.375,00:00:15.000,15.0,00:00:03.625,3.625,"walking (id: 10244)"
"P_3","blue lined tee man",00:00:00.013,0.013,00:00:06.775,6.775,00:00:06.762,6.762,"Drop and hold onto a structure (id: 10200, 10231, 10242)"
"P_3","blue lined tee man",00:00:06.775,6.775,00:00:15.000,15.0,00:00:08.225,8.225,"standing (id: 10242, 10262)"
"P_4","girl on chair",00:00:00.000,0.0,00:00:03.713,3.713,00:00:03.713,3.713,"Covered head while sitting (id: 10230)"
"P_4","girl on chair",00:00:03.713,3.713,00:00:05.325,5.325,00:00:01.612,1.612,"sitting (id: 10230)"
"P_4","girl on chair",00:00:05.325,5.325,00:00:07.413,7.413,00:00:02.088,2.088,"walking (id: 10230)"
"P_4","girl on chair",00:00:07.413,7.413,00:00:15.000,15.0,00:00:07.587,7.587,"standing (id: 10230, 10231, 10253)"
"P_5","girl standing",00:00:00.025,0.025,00:00:10.638,10.638,00:00:10.613,10.613,"hold onto a structure (id: 10208)"
"P_5","girl standing",00:00:10.638,10.638,00:00:15.000,15.0,00:00:04.362,4.362,"standing (id: 10208)"
"P_6","ash tee man",00:00:00.025,0.025,00:00:08.575,8.575,00:00:08.550,8.55,"walking (id: 10228, )"
"P_6","ash tee man",00:00:08.575,8.575,00:00:11.813,11.813,00:00:03.238,3.238,"standing (id: 10228)"
"P_6","ash tee man",00:00:11.813,11.813,00:00:15.000,15.0,00:00:03.187,3.187,"walking (id: 10228)"
"P_7","man behind P_1",00:00:00.000,0.0,00:00:10.188,10.188,00:00:10.188,10.188,"Drop, cover and hold (id: 10213, 10238)"
"P_7","man behind P_1",00:00:10.188,10.188,00:00:15.000,15.0,00:00:04.812,4.812,"standing (id: 10238)"
"2_Participants","people standing at the end",00:00:10.650,10.65,00:00:15.000,15.0,00:00:04.350,4.35,"standing (id: 10249)"
